id,object,task_id,annonce_id,agency_id,agency_page,agency_contact_name,agency_img_url,agency_phone_number,agency_has_email,agency_link,address,area,bedrooms_count,business_unit,coownership_annual_charges,coownership_number_of_lots,coownership_is_syndic_procedure,contact_is_private_seller,contact_email,description,district,dpe,estate_type,electricity_consumption,estate_type_id,ges,gas_emissions,highlighting_level,insee_code,is_furnished,is_exclusive,is_expired,monthly_price,nature,postal_code,picture_count,price,price_per_meter,price_decrease_percent,publication_id,rooms,short_description,transaction_type,tags,url,virtual_visit_url,collected_at,input_url,sold,selling_time,old_price
5904776,result,9,223949441,75897,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-129963/,agence-129963,https://v.siteweb.com/s/width/150/logos/1/b/c/t/1bctbb3tho67n51exo9090awsfvhoxg1o3t5gtr40.jpg,10 10 10 10 10,t,https://,Ville,52.995391705069125,0,1,,,,f,t,,3,A,2,,1,A,,1,,f,f,f,1286,1,10000,10,223000,4340,,30075897,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 53 m2, etage 1/–",https://www.siteweb.com/annonces/achat/2/ville/3/223949441.htm,,2024-07-16 09:45:11.957932,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,230000
5904777,result,11,223856457,63860,https://www.siteweb.com/professionnels/agents-commerciaux/ville/agence-47099/,agence-47099,https://v.siteweb.com/s/width/150/logos/1/p/s/2/1ps2yu5oneoyukkq2d54r0gqz23ez60wyat48ieo8.jpg,10 10 10 10 10,t,https://,Ville,53.613053613053616,0,1,,,,f,t,,3,A,2,,1,A,,1,,f,f,f,1286,1,10000,4,230000,4290,,30063860,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 54 m2, etage 1/3, box",https://www.siteweb.com/annonces/achat/2/ville/3/223856457.htm,,2024-07-16 09:45:12.943035,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
5904778,result,12,223701471,496076,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-247574/,agence-247574,,10 10 10 10 10,t,https://,Ville,52.995391705069125,0,1,,,,f,t,,3,A,2,,1,A,,1,,f,f,f,1286,1,10000,7,223000,4340,,30496076,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 53 m2, etage –/3",https://www.siteweb.com/annonces/achat/2/ville/3/223701471.htm,,2024-07-16 09:45:13.402554,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,230000
5904779,result,14,223681689,477246,https://www.siteweb.com/professionnels/agents-commerciaux/ville/agence-142311/,agence-142311,https://v.siteweb.com/s/width/150/logos/1/r/p/r/1rprnojtxdqy7sd3t6zw0q7zamjgfbv5eqn364rr4.jpg,10 10 10 10 10,t,https://,Ville,53.613053613053616,0,1,,,,f,t,,3,A,2,,1,A,,1,,f,f,f,1286,1,10000,12,223000,4290,,30477246,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 54 m2, etage 0/–",https://www.siteweb.com/annonces/achat/2/ville/3/223681689.htm,,2024-07-16 09:45:14.311125,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,230000
5928277,result,49195394,224362967,531006,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-131251/,agence-131251,,10 10 10 10 10,t,https://,Ville,52.995391705069125,0,1,,,,f,t,,4,A,2,,1,A,,1,,f,f,f,1286,1,10000,6,223000,4340,,30531006,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 53 m2, etage 0/–",https://www.siteweb.com/annonces/achat/2/ville/4/224362967.htm,,2024-07-23 10:22:54.315179,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,230000
2483793,result,107,193558437,60975,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-18435/,agence-18435,https://v.siteweb.com/s/width/150/logos/1/k/t/p/1ktpbg4dg64tu5y66hhjc152e63awlwgquiwzdux4.jpg,10 10 10 10 10,t,https://,Ville,36.00202934748673,0,1,,,f,f,t,,2,D,2,,1,B,,1,,f,t,f,1290,1,10000,3,230629,6406,,30060975,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 36 m2, etage 2/2, balcon, parking",https://www.siteweb.com/annonces/achat/2/ville/2/193558437.htm,,2024-06-29 14:07:55.615175,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
3946907,result,104,207268951,75897,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-129963/,agence-129963,https://v.siteweb.com/s/width/150/logos/1/b/c/t/1bctbb3tho67n51exo9090awsfvhoxg1o3t5gtr40.jpg,10 10 10 10 10,t,https://,Ville,71.5391762155466,0,1,,,,f,t,,1,D,2,,1,D,,1,,f,t,f,1292,1,10000,3,231000,3229,,30075897,3,xxxxxxxxx,2,"3 pieces, 2 chambres, 72 m2, etage 1/2, balcon",https://www.siteweb.com/annonces/achat/2/ville/207268951.htm,,2024-06-29 14:07:54.165035,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830293,result,54,220290195,508509,https://www.siteweb.com/professionnels/agents-commerciaux/ville/agence-284104/,agence-284104,https://v.siteweb.com/s/width/150/logos/1/p/r/1/1pr1oxlmz4kyqvu66wx3ep4lj08763due0cna7cxy.jpg,10 10 10 10 10,t,https://,Ville,50,0,1,,,,f,t,,2,D,2,,1,D,,1,,f,t,f,1314,1,10000,10,235000,4700,,30508509,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 50 m2, etage 0/1, parking",https://www.siteweb.com/annonces/achat/2/ville/2/220290195.htm,,2024-06-29 14:07:03.200303,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
3932737,result,104,206574251,359178,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-64378/,agence-64378,https://v.siteweb.com/s/width/150/logos/0/6/s/u/06suslue294ym3v3tm677wsf77ft8cngd4ewu6pab.jpg,10 10 10 10 10,t,https://,Ville,79.19151756129888,0,1,,,,f,t,,1,G,2,,1,F,,1,,f,t,f,1336,1,10000,23,239000,3018,,30359178,4,xxxxxxxxx,2,"4 pieces, 2 chambres, 79 m2, etage 2/2",https://www.siteweb.com/annonces/achat/2/ville/206574251.htm,https://my.matterport.com/show/?m=14EKr5z6rxT,2024-07-16 09:46:48.96151,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
3937085,result,99,207459673,486756,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-170738/,agence-170738,https://v.siteweb.com/s/width/150/logos/1/9/0/9/1909ppcq12kubviocj6t8dd6y2896beee4xmgw0nn.jpg,10 10 10 10 10,t,https://,Ville,39.002119680417415,0,1,,,,f,t,,4,E,2,,1,B,,1,,f,f,f,1337,1,10000,11,239200,6133,,30486756,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 39 m2, etage 2/3, balcon, parking",https://www.siteweb.com/annonces/achat/2/ville/4/207459673.htm,,2024-06-29 14:07:37.491436,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830257,result,10,222820039,531006,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-131251/,agence-131251,,10 10 10 10 10,t,https://,Ville,35.00215177162531,0,1,,,,f,t,,1,D,2,,1,B,,1,,f,t,f,1364,1,10000,11,244000,6971,,30531006,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 35 m2, etage 0/2, terrasse",https://www.siteweb.com/annonces/achat/2/ville/1/222820039.htm,,2024-06-29 14:06:12.724841,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5859772,result,16,223590851,231216,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-29439/,agence-29439,https://v.siteweb.com/s/width/150/logos/0/i/v/5/0iv520kpgcr4nn5tm50r0k1ydo1k96cfr79q5ci68.jpg,10 10 10 10 10,t,https://,Ville,35.00215177162531,0,1,,,,f,t,,1,D,2,,1,B,,2,,f,f,f,1364,1,10000,6,244000,6971,,30231216,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 35 m2, etage 0/1, terrasse, parking",https://www.siteweb.com/annonces/achat/2/ville/223590851.htm,,2024-07-16 09:45:15.233931,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830279,result,36,221725345,531006,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-131251/,agence-131251,,10 10 10 10 10,t,https://,Ville,41.996587030716725,0,1,,,,f,t,,1,F,2,,1,F,,1,,f,f,f,1375,1,10000,7,246100,5860,,30531006,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 42 m2, etage 2/4, balcon, ascenseur",https://www.siteweb.com/annonces/achat/2/ville/1/221725345.htm,,2024-06-29 14:06:39.648168,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830299,result,64,218740221,385198,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-10941/,agence-10941,,10 10 10 10 10,t,https://,Ville,41.996587030716725,0,1,,,,f,t,,1,F,2,,1,F,,1,,f,f,f,1375,1,10000,7,246100,5860,,982997,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 42 m2, etage 2/0",https://www.siteweb.com/annonces/achat/2/ville/218740221.htm,,2024-06-29 14:07:07.875854,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,2 months,
5721052,result,28,221824073,465386,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-97287/,agence-97287,https://v.siteweb.com/s/width/150/logos/0/e/3/q/0e3q8x48ny3apy7og2cn1zlldo8tx3lwvhv62nibc.jpg,10 10 10 10 10,t,https://,Ville,76.99472213598261,3,1,1187,104,f,f,t,,4,D,2,203,1,E,47,1,,f,t,f,1386,1,10000,8,235000,3221,3221,30465386,4,xxxxxxxxx,2,"4 pieces, 3 chambres, 77 m2, etage 1/4, balcon, terrasse, ascenseur",https://www.siteweb.com/annonces/achat/2/ville/3/221824073.htm,,2024-06-29 14:06:36.121911,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,248000
5830287,result,46,221021721,523266,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-349067/,agence-349067,https://v.siteweb.com/s/width/150/logos/2/9/7/t/297td4lnp4c36q74vqn2oi6y6vlj5ymutq3i3mcan.jpg,10 10 10 10 10,t,https://,Ville,76.99443413729128,0,1,,,,f,t,,4,F,2,,1,F,,1,,f,f,f,1391,1,10000,11,249000,3234,,30523266,4,xxxxxxxxx,2,"4 pieces, 2 chambres, 77 m2, etage 4/4, 2 balcon, box",https://www.siteweb.com/annonces/achat/2/ville/221021721.htm,,2024-06-29 14:06:44.684934,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
5830286,result,45,221036583,506772,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-276096/,agence-276096,,10 10 10 10 10,t,https://,Ville,35.598290598290596,0,1,,,,f,t,,1,E,1,,1,E,,1,,f,f,f,1396,1,10000,3,249900,7020,,30506772,1,xxxxxxxxx,2,"1 piece, 36 m2, etage 3/4, balcon, ascenseur",https://www.siteweb.com/annonces/achat/2/ville/1/221036583.htm,,2024-06-29 14:06:44.222247,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830297,result,59,219686751,76599,,agence-131251,https://v.siteweb.com/s/width/150/logos/1/5/t/q/15tqt0nxmkag9adjmp8gc5noiwhp3ef0jplperlbd.jpg,10 10 10 10 10,t,https://,Ville,44.53946196329948,0,2,,,,f,t,,2,A,5,,1,A,,1,,f,f,f,1314,2,10000,1,250000,5613,,30076599,2,xxxxxxxxx,2,"2 pieces, 45 m2",https://www.sitewebneuf.com/annonces/neuf/programme/ville/219686347/,,2024-06-29 14:07:05.537263,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830262,result,16,222379527,531006,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-131251/,agence-131251,,10 10 10 10 10,t,https://,Ville,35.00068898994075,0,1,,,,f,t,,1,E,2,,1,B,,1,,f,f,f,1419,1,10000,7,254000,7257,,30531006,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 35 m2, etage 0/–, terrasse, box",https://www.siteweb.com/annonces/achat/2/ville/1/222379527.htm,,2024-06-29 14:06:15.860812,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830308,result,81,215634209,521181,https://www.siteweb.com/professionnels/agents-commerciaux/ville/agence-343670/,agence-343670,,10 10 10 10 10,t,https://,Ville,83.00717547292889,0,1,,,,f,t,,3,F,2,,1,F,,1,,f,t,f,1422,1,10000,6,254500,3066,,30521181,4,xxxxxxxxx,8,"4 pieces, 3 chambres, 83 m2, etage 4/4, terrasse",https://www.siteweb.com/annonces/achat-de-prestige/2/ville/3/215634209.htm,,2024-06-29 14:07:28.820951,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
3941207,result,103,208353455,512877,,agence-131251,https://v.siteweb.com/s/width/150/logos/0/o/7/x/0o7xi1iq4kdq2c74w6e3gpqjdfsqkwro45vdjc080.jpg,10 10 10 10 10,t,https://,Ville,43,0,2,,,,f,t,,3,A,5,,1,A,,1,,f,f,f,1356,2,10000,8,258000,6000,,30512877,2,xxxxxxxxx,6,"2 pieces, 1 chambre, 43 m2, terrasse, jardin",https://www.sitewebneuf.com/annonces/neuf/programme/ville/203007387/,,2024-06-29 14:07:53.737146,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
3405929,result,95,195660717,495861,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-252702/,agence-252702,https://v.siteweb.com/s/width/150/logos/0/j/u/x/0juxcv8xitvbjq5l2ywtxfcd1gwnx1zem3rhl3hh4.jpg,10 10 10 10 10,t,https://,Ville,79.80265186555658,0,1,,,f,f,t,,1,G,2,,1,C,,1,,f,t,f,1446,1,10000,9,258800,3243,,30495861,4,xxxxxxxxx,2,"4 pieces, 3 chambres, 80 m2, etage 0/0, box",https://www.siteweb.com/annonces/achat/2/ville/1/195660717.htm,,2024-06-29 14:07:35.492102,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830278,result,35,221725529,531006,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-131251/,agence-131251,,10 10 10 10 10,t,https://,Ville,88.9958734525447,0,1,,,,f,t,,1,G,2,,1,C,,1,,f,f,f,1446,1,10000,8,258800,2908,,30531006,5,xxxxxxxxx,2,"5 pieces, 3 chambres, 89 m2, etage 0/2, terrasse, box",https://www.siteweb.com/annonces/achat/2/ville/1/221725529.htm,,2024-06-29 14:06:39.201006,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
4787648,result,58,211968469,185629,,agence-131251,https://v.siteweb.com/s/width/150/logos/0/f/0/k/0f0kqsgdnx8e6tuianjb92vfmx9kotkw9lfb44lsy.jpg,10 10 10 10 10,t,https://,Ville,46.700324558240176,0,2,,,,f,t,,2,A,5,,1,A,,1,,f,f,f,1361,2,10000,6,269000,5546,,30185629,2,xxxxxxxxx,6,"2 pieces, 47 m2, etage –/0, jardin",https://www.sitewebneuf.com/annonces/neuf/programme/ville/211968465/,,2024-06-29 14:07:05.090595,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,259000
5830282,result,41,221348147,105026,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-75461/,agence-75461,https://v.siteweb.com/s/width/150/logos/2/8/w/l/28wlhxeoneu2704u31ur03fc97f9dno3whs9o5tu7.jpg,10 10 10 10 10,t,https://,Ville,76.00116924875768,0,1,,,,f,t,,4,F,2,,1,D,,1,,f,f,f,1452,1,10000,3,210000,3421,,30105026,4,xxxxxxxxx,2,"4 pieces, 3 chambres, 76 m2, balcon, box",https://www.siteweb.com/annonces/achat/2/ville/4/221348147.htm,,2024-06-29 14:06:42.356026,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,260000
5519355,result,47,218993377,359178,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-64378/,agence-64378,https://v.siteweb.com/s/width/150/logos/0/6/s/u/06suslue294ym3v3tm677wsf77ft8cngd4ewu6pab.jpg,10 10 10 10 10,t,https://,Ville,72.13520197856553,0,1,,,,f,t,,3,C,2,,1,D,,1,,f,f,f,1466,1,10000,30,262500,3639,,30359178,3,xxxxxxxxx,2,"3 pieces, 2 chambres, 72 m2, etage 1/3, terrasse, parking",https://www.siteweb.com/annonces/achat/2/ville/218993377.htm,,2024-06-29 14:06:45.131523,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830253,result,6,223140929,465386,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-97287/,agence-97287,https://v.siteweb.com/s/width/150/logos/0/e/3/q/0e3q8x48ny3apy7og2cn1zlldo8tx3lwvhv62nibc.jpg,10 10 10 10 10,t,https://,Ville,40,0,1,,,,f,t,,1,F,2,,1,F,,1,,f,t,f,1485,1,10000,6,266000,6650,,30465386,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 40 m2, etage –/4, terrasse, ascenseur",https://www.siteweb.com/annonces/achat/2/ville/1/223140929.htm,,2024-06-29 14:06:10.791299,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830256,result,9,222889165,75897,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-129963/,agence-129963,https://v.siteweb.com/s/width/150/logos/1/b/c/t/1bctbb3tho67n51exo9090awsfvhoxg1o3t5gtr40.jpg,10 10 10 10 10,t,https://,Ville,43.99934329338368,0,1,,,,f,t,,2,E,2,,1,B,,1,,f,t,f,1496,1,10000,12,268000,6091,,30075897,3,xxxxxxxxx,2,"3 pieces, 2 chambres, 44 m2, etage 0/0, terrasse, parking, piscine",https://www.siteweb.com/annonces/achat/2/ville/222889165.htm,,2024-06-29 14:06:12.256287,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830251,result,4,223168809,531006,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-131251/,agence-131251,,10 10 10 10 10,t,https://,Ville,41.997200186654226,0,1,,,,f,t,,4,C,2,,1,A,,1,,f,f,f,1508,1,10000,6,270000,6429,,30531006,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 42 m2, etage 0/–, box, ascenseur",https://www.siteweb.com/annonces/achat/2/ville/223168809.htm,,2024-06-29 14:06:09.865154,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830254,result,7,223138443,385198,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-10941/,agence-10941,,10 10 10 10 10,t,https://,Ville,41.997200186654226,0,1,,,,f,t,,2,C,2,,1,A,,1,,f,f,f,1508,1,10000,8,270000,6429,,982997,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 42 m2, etage 3/0, terrasse, box, parking, ascenseur",https://www.siteweb.com/annonces/achat/2/ville/223138443.htm,,2024-06-29 14:06:11.293768,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
3946405,result,49,206728311,75897,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-129963/,agence-129963,https://v.siteweb.com/s/width/150/logos/1/b/c/t/1bctbb3tho67n51exo9090awsfvhoxg1o3t5gtr40.jpg,10 10 10 10 10,t,https://,Ville,52.99672383888996,0,1,,,,f,t,,1,C,2,,1,C,,1,,f,t,f,1535,1,10000,24,275000,5189,,30075897,3,xxxxxxxxx,2,"3 pieces, 2 chambres, 53 m2, etage 2/3, balcon",https://www.siteweb.com/annonces/achat/2/ville/206728311.htm,,2024-06-29 14:06:46.112741,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830274,result,31,221727263,531006,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-131251/,agence-131251,,10 10 10 10 10,t,https://,Ville,43.99744572158365,0,1,,,,f,t,,1,E,2,,1,B,,1,,f,t,f,1539,1,10000,10,275600,6264,,30531006,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 44 m2, etage 4/6, balcon, parking, ascenseur",https://www.siteweb.com/annonces/achat/2/ville/1/221727263.htm,,2024-06-29 14:06:37.444033,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5928272,result,49195394,224493893,476929,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-129167/,agence-129167,,10 10 10 10 10,t,https://,Ville,27.001171417415073,0,1,,,,f,t,,1,D,1,,1,B,,1,,f,f,f,1544,1,10000,16,276600,10244,,30476929,1,xxxxxxxxx,2,"1 piece, 27 m2, etage 2/4",https://www.siteweb.com/annonces/achat/2/ville/1/224493893.htm,,2024-07-23 10:22:49.723891,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 week,
5830302,result,67,218218951,235420,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-71211/,un particulier,,10 10 10 10 10,t,https://,Ville,42.00151630022744,0,1,,,,t,t,,1,G,2,,1,G,,1,,f,f,f,1546,1,10000,8,285000,6595,,1051452,2,xxxxxxxxx,2,"2 pieces, 1 chambre, 42 m2, etage 4/4, balcon, ascenseur",https://www.siteweb.com/annonces/achat/2/ville/1/218218951.htm,,2024-06-29 14:07:09.489142,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,277000
5830264,result,18,222201267,531006,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-131251/,agence-131251,,10 10 10 10 10,t,https://,Ville,71.99792960662526,0,1,,,,f,t,,1,D,2,,1,E,,1,,f,f,f,1553,1,10000,8,278200,3864,,30531006,3,xxxxxxxxx,2,"3 pieces, 2 chambres, 72 m2, etage 2/2, balcon, parking",https://www.siteweb.com/annonces/achat/2/ville/222201267.htm,,2024-06-29 14:06:16.791436,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830265,result,19,222201261,531006,https://www.siteweb.com/professionnels/agences-immobilieres/ville/agence-131251/,agence-131251,,10 10 10 10 10,t,https://,Ville,71.99792960662526,0,1,,,,f,t,,1,D,2,,1,E,,1,,f,f,f,1553,1,10000,9,278200,3864,,30531006,3,xxxxxxxxx,2,"3 pieces, 2 chambres, 72 m2, etage 1/2, balcon, parking",https://www.siteweb.com/annonces/achat/2/ville/1/222201261.htm,,2024-06-29 14:06:17.276628,"https://www.siteweb.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
